SCHEMA_NAME,TABLE_NAME,INDEX_NAME,INDEX_TYPE,is_unique,is_primary_key,COLUMN_NAME,key_ordinal
dbo,NetAdapters,IX_IsDeleted,NONCLUSTERED,false,false,IsDeleted,1
dbo,NetAdapters,IX_NetAdapters_NetworkId,NONCLUSTERED,false,false,NetworkId,1
dbo,NetAdapters,IX_NetAdapters_NetworkId,NONCLUSTERED,false,false,IsDeleted,2
dbo,NetAdapters,PK_NetAdapters,NONCLUSTERED,true,true,Id,1
dbo,NetAdapters,UQ_NetAdapters_ExternalIP,NONCLUSTERED,true,false,ExternalIP,1
dbo,NetAdapters,UQ_NetAdapters_ExternalIP_RegionId,NONCLUSTERED,true,false,ExternalIP,1
dbo,NetAdapters,UQ_NetAdapters_ExternalIP_RegionId,NONCLUSTERED,true,false,RegionId,2
dbo,Networks,IX_BackendMachineGroupId,NONCLUSTERED,false,false,BackendMachineGroupId,1
dbo,Networks,IX_IsDeleted,NONCLUSTERED,false,false,IsDeleted,1
dbo,Networks,PK_Networks,NONCLUSTERED,true,true,Id,1
dbo,Networks,UQ_Networks_AllocatedVlan_VlanPoolName_RegionId,NONCLUSTERED,true,false,AllocatedVlan,1
dbo,Networks,UQ_Networks_AllocatedVlan_VlanPoolName_RegionId,NONCLUSTERED,true,false,VlanPoolName,2
dbo,Networks,UQ_Networks_AllocatedVlan_VlanPoolName_RegionId,NONCLUSTERED,true,false,RegionId,3
dbo,NonBusinessEmailDomains,PK_NonBusinessEmailDomains,CLUSTERED,true,true,Id,1
dbo,OsFamilies,PK__OsFamili__3214EC0753A885CB,CLUSTERED,true,true,Id,1
dbo,Permalinks,PK_Permalinks,CLUSTERED,true,true,Id,1
dbo,Permalinks,UQ_Permalinks_BIZKEY,NONCLUSTERED,true,false,Token,1
dbo,Permalinks,UQ_Permalinks_Permalink,NONCLUSTERED,true,false,ProjectId,1
dbo,Permalinks,UQ_Permalinks_Permalink,NONCLUSTERED,true,false,EnvironmentPolicyId,2
dbo,Permalinks,UQ_Permalinks_Permalink,NONCLUSTERED,true,false,PrototypeVersionId,3
dbo,Permalinks,UQ_Permalinks_Permalink,NONCLUSTERED,true,false,RegionId,4
dbo,Pipelines,PK_Pipelines,NONCLUSTERED,true,true,Id,1
dbo,PipelinesInstances,PK_PipelinesInstances,NONCLUSTERED,true,true,Id,1
dbo,PredictorTrainings,PK_PredictorTrainings,CLUSTERED,true,true,Id,1
dbo,PredictorTrainings,UQ_PredictorTrainings_BIZKEY,NONCLUSTERED,true,false,TrainDate,1
dbo,ProjectIpRestrictions,PK_ProjectIpRestrictions,CLUSTERED,true,true,Id,1
dbo,ProjectPrototypes,PK_ProjectPrototypes,CLUSTERED,true,true,Id,1
dbo,ProjectPrototypes,UQ_ProjectPrototypes_BIZKEY,NONCLUSTERED,true,false,ProjectId,1
dbo,ProjectPrototypes,UQ_ProjectPrototypes_BIZKEY,NONCLUSTERED,true,false,PrototypeId,2
dbo,ProjectPrototypes,UQ_ProjectPrototypes_BIZKEY,NONCLUSTERED,true,false,ValidUntil,3
dbo,Projects,IX_Projects_CreatorId,NONCLUSTERED,false,false,CreatorId,1
dbo,Projects,IX_Projects_LatestContractId,NONCLUSTERED,false,false,LatestContractId,1
dbo,Projects,IX_Projects_ProjectFlagsId,NONCLUSTERED,false,false,ProjectFlagsId,1
dbo,Projects,IX_Projects_SharedEnvMemId,NONCLUSTERED,false,false,SharedEnvMemId,1
dbo,Projects,IX_Projects_TrainingSettingsId,NONCLUSTERED,false,false,TrainingSettingsId,1
dbo,Projects,IX_Projects_ValidUntil,NONCLUSTERED,false,false,ValidUntil,1
dbo,Projects,PK_Projects,CLUSTERED,true,true,Id,1
dbo,Projects,UQ_Projects_BIZKEY,NONCLUSTERED,true,false,UniqueToken,1
dbo,Projects,UQ_Projects_BIZKEY,NONCLUSTERED,true,false,ValidUntil,2
dbo,ProjectsFeatureFlags,PK_ProjectsFeatureFlags,CLUSTERED,true,true,Id,1
dbo,ProjectsFeatureFlags,UQ_ProjectsFeatureFlags_SingleFeaturePerProject,NONCLUSTERED,true,false,FeatureFlagEnumInt,1
dbo,ProjectsFeatureFlags,UQ_ProjectsFeatureFlags_SingleFeaturePerProject,NONCLUSTERED,true,false,ProjectId,2
dbo,ProjectsFlags,PK_ProjectsFlags,CLUSTERED,true,true,Id,1
dbo,ProjectTeams,PK_ProjectTeams,CLUSTERED,true,true,Id,1
dbo,ProjectTeams,UQ_ProjectTeams_BIZKEY,NONCLUSTERED,true,false,ProjectId,1
dbo,ProjectTeams,UQ_ProjectTeams_BIZKEY,NONCLUSTERED,true,false,Name,2
dbo,ProjectTeams,UQ_ProjectTeams_BIZKEY,NONCLUSTERED,true,false,ValidUntil,3
dbo,Prototypes,IX_OwnerId,NONCLUSTERED,false,false,OwnerId,1
dbo,Prototypes,IX_Prototypes_BillingProjectPrototypeId,NONCLUSTERED,false,false,BillingProjectPrototypeId,1
dbo,Prototypes,IX_Prototypes_DefaultVersionId,NONCLUSTERED,false,false,DefaultVersionId,1
dbo,Prototypes,IX_TypeInt_ValidUntil_Id,NONCLUSTERED,false,false,TypeInt,1
dbo,Prototypes,IX_TypeInt_ValidUntil_Id,NONCLUSTERED,false,false,ValidUntil,2
dbo,Prototypes,IX_TypeInt_ValidUntil_Id,NONCLUSTERED,false,false,Id,3
dbo,Prototypes,PK_Prototypes,CLUSTERED,true,true,Id,1
dbo,Prototypes,UQ_Prototypes_BIZKEY,NONCLUSTERED,true,false,UniqueToken,1
dbo,Prototypes,UQ_Prototypes_BIZKEY,NONCLUSTERED,true,false,ValidUntil,2
dbo,PrototypeVersions,IX_CreateTime_ValidUntil,NONCLUSTERED,false,false,PrototypeId,0
dbo,PrototypeVersions,IX_CreateTime_ValidUntil,NONCLUSTERED,false,false,Resources_DiskSizeMB,0
dbo,PrototypeVersions,IX_CreateTime_ValidUntil,NONCLUSTERED,false,false,Resources_CpuCount,0
dbo,PrototypeVersions,IX_CreateTime_ValidUntil,NONCLUSTERED,false,false,Resources_MemorySizeMB,0
dbo,PrototypeVersions,IX_CreateTime_ValidUntil,NONCLUSTERED,false,false,CreateTime,1
dbo,PrototypeVersions,IX_CreateTime_ValidUntil,NONCLUSTERED,false,false,ValidUntil,2
dbo,PrototypeVersions,IX_PrototypeVersions_ViewerCustomizationId,NONCLUSTERED,false,false,ViewerCustomizationId,1
dbo,PrototypeVersions,PK_PrototypeVersions,CLUSTERED,true,true,Id,1
dbo,PrototypeVersions,UQ_PrototypeVersions_BIZKEY,NONCLUSTERED,true,false,PrototypeId,1
dbo,PrototypeVersions,UQ_PrototypeVersions_BIZKEY,NONCLUSTERED,true,false,Version_Number,2
dbo,PrototypeVersionsRegions,IX_LifecycleStatusInt,NONCLUSTERED,false,false,LifecycleStatusInt,1
dbo,PrototypeVersionsRegions,IX_LifecycleStatusInt,NONCLUSTERED,false,false,PrototypeVersionId,2
dbo,PrototypeVersionsRegions,PK_PrototypeVersionsRegions,CLUSTERED,true,true,Id,1
dbo,PrototypeVersionsRegions,UQ_PrototypeVersionsRegions_BIZKEY,NONCLUSTERED,true,false,PrototypeVersionId,1
dbo,PrototypeVersionsRegions,UQ_PrototypeVersionsRegions_BIZKEY,NONCLUSTERED,true,false,RegionId,2
dbo,PrototypeVersionsRegions,UQ_PrototypeVersionsRegions_BIZKEY,NONCLUSTERED,true,false,ValidUntil,3
dbo,Regions,PK_Regions,CLUSTERED,true,true,Id,1
dbo,RemoteAccessSettings,PK_RemoteAccessSettings,CLUSTERED,true,true,Id,1
dbo,Requests,IX_BenvId_RequestTypeInt>,NONCLUSTERED,false,false,Id,0
dbo,Requests,IX_BenvId_RequestTypeInt>,NONCLUSTERED,false,false,BackendEnvId,0
dbo,Requests,IX_BenvId_RequestTypeInt>,NONCLUSTERED,false,false,RequestTypeInt,1
dbo,Requests,IX_EnvId_RequestTypeInt,NONCLUSTERED,false,false,EnvId,1
dbo,Requests,IX_EnvId_RequestTypeInt,NONCLUSTERED,false,false,RequestTypeInt,2
dbo,Requests,IX_NewBackendEnvId_Inc_RequestLifecycleStatusInt,NONCLUSTERED,false,false,RequestLifecycleStatusInt,0
dbo,Requests,IX_NewBackendEnvId_Inc_RequestLifecycleStatusInt,NONCLUSTERED,false,false,NewBackendEnvId,1
dbo,Requests,IX_RequestLifecycleStatusInt,NONCLUSTERED,false,false,RequestLifecycleStatusInt,1
dbo,Requests,IX_Requests_BackendMachineId,NONCLUSTERED,false,false,BackendMachineId,1
dbo,Requests,IX_Requests_BackendMachineId,NONCLUSTERED,false,false,RequestTypeInt,2
dbo,Requests,IX_Requests_BackendMachineId,NONCLUSTERED,false,false,RequestLifecycleStatusInt,3
dbo,Requests,IX_Requests_EnvId_ValidUntil,NONCLUSTERED,false,false,EnvId,1
dbo,Requests,IX_Requests_EnvId_ValidUntil,NONCLUSTERED,false,false,ValidUntil,2
dbo,Requests,IX_Requests_ImportIntoExistingBackendMachineId,NONCLUSTERED,false,false,ImportIntoExistingBackendMachineId,1
dbo,Requests,IX_Requests_OriginalRequestId,NONCLUSTERED,false,false,OriginalRequestId,1
dbo,Requests,IX_Requests_RequestedMachineId,NONCLUSTERED,false,false,RequestedMachineId,1
dbo,Requests,IX_Requests_SourceBackendMachineId,NONCLUSTERED,false,false,SourceBackendMachineId,1
dbo,Requests,IX_Requests_StartAfterRequestNewId,NONCLUSTERED,false,false,StartAfterRequestNewId,1
dbo,Requests,IX_Requests_UIMachineId,NONCLUSTERED,false,false,UIMachineId,1
dbo,Requests,IX_Requests_UIMachineId,NONCLUSTERED,false,false,ValidUntil,2
dbo,Requests,IX_StartAfterRequestId,NONCLUSTERED,false,false,StartAfterRequestId,1
dbo,Requests,IX_UserId,NONCLUSTERED,false,false,UserId,1
dbo,Requests,PK_Requests,NONCLUSTERED,true,true,Id,1
dbo,RoleBasedPermissions,PK_RoleBasedPermissions,CLUSTERED,true,true,Id,1
dbo,RoleBasedPermissions,UQ_RoleBasedPermissions_SinglePermissionPerProject,NONCLUSTERED,true,false,ProjectId,1
dbo,RoleBasedPermissions,UQ_RoleBasedPermissions_SinglePermissionPerProject,NONCLUSTERED,true,false,PermissionEnumInt,2
dbo,ServiceNotifications,PK_ServiceNotifications,CLUSTERED,true,true,Id,1
dbo,SharedEnvMemberships,PK_SharedEnvMemberships,CLUSTERED,true,true,Id,1
dbo,SharedEnvMemSubEnvs,PK_SharedEnvMemSubEnvs,CLUSTERED,true,true,Id,1
dbo,SharedNetworkNetAdapters,PK_SharedNetworkNetAdapters,CLUSTERED,true,true,Id,1
dbo,SlackWebhooks,PK_SlackWebhooks,CLUSTERED,true,true,Id,1
dbo,SponsoredEnvTokens,IX_EnvId,NONCLUSTERED,false,false,EnvId,1
dbo,SponsoredEnvTokens,PK_SponsoredEnvTokens,CLUSTERED,true,true,Id,1
dbo,SponsoredEnvTokens,UQ_SponsoredEnvTokens_Token,NONCLUSTERED,true,false,Token,1
dbo,SsoConnectors,PK_SsoConnectors,CLUSTERED,true,true,Id,1
dbo,SsoConnectors_Projects,PK_SsoConnectors_Projects,CLUSTERED,true,true,ProjectId,1
dbo,SsoConnectors_Projects,PK_SsoConnectors_Projects,CLUSTERED,true,true,SsoConnectorId,2
dbo,Stages,PK_Stages,NONCLUSTERED,true,true,Id,1
dbo,StagesInstances,PK_StagesInstances,NONCLUSTERED,true,true,Id,1
dbo,StorageSettings,PK_StorageSettings,CLUSTERED,true,true,Id,1
dbo,StorageSettingsProjects,PK_StorageSettingsProjects,CLUSTERED,true,true,Id,1
dbo,StorageSettingsProjects,UQ_StorageSettingsProjects_BIZKEY,NONCLUSTERED,true,false,ProjectId,1
dbo,StorageSettingsProjects,UQ_StorageSettingsProjects_BIZKEY,NONCLUSTERED,true,false,StorageSettingId,2
dbo,StorageSettingsProjects,UQ_StorageSettingsProjects_BIZKEY,NONCLUSTERED,true,false,ValidUntil,3
dbo,Students,PK_Students,CLUSTERED,true,true,Id,1
dbo,Students,UQ_Students_BIZKEY,NONCLUSTERED,true,false,CourseId,1
dbo,Students,UQ_Students_BIZKEY,NONCLUSTERED,true,false,Email,2
dbo,SubjectImages,PK_SubjectImages,CLUSTERED,true,true,Id,1
dbo,sysdiagrams,PK__sysdiagr__C2B05B613BA2617C,CLUSTERED,true,true,diagram_id,1
dbo,sysdiagrams,UK_principal_name,NONCLUSTERED,true,false,principal_id,1
dbo,sysdiagrams,UK_principal_name,NONCLUSTERED,true,false,name,2
dbo,TemplateCategories,PK_TemplateCategories,CLUSTERED,true,true,Id,1
dbo,TemplateImages,PK_TemplateImages,CLUSTERED,true,true,Id,1
dbo,Templates,PK_Templates,CLUSTERED,true,true,Id,1
dbo,Templates,UQ_Templates_BIZKEY,NONCLUSTERED,true,false,Name,1
dbo,Templates,UQ_Templates_BIZKEY,NONCLUSTERED,true,false,DeleteRequestTime,2
dbo,TemplateVersions,IX_TemplateVersions_MachineId,NONCLUSTERED,false,false,MachineId,1
dbo,TemplateVersions,PK_TemplateVersions,NONCLUSTERED,true,true,Id,1
dbo,TemplateVersions,UQ_TemplateVersions_Version,NONCLUSTERED,true,false,VersionNumber,1
dbo,TemplateVersions,UQ_TemplateVersions_Version,NONCLUSTERED,true,false,TemplateId,2
dbo,TemplateVersionsRegions,PK_TemplateVersionsRegions,CLUSTERED,true,true,Id,1
dbo,TemplateVersionsRegions,UQ_TemplateVersionsRegions_BIZKEY,NONCLUSTERED,true,false,TemplateVersionId,1
dbo,TemplateVersionsRegions,UQ_TemplateVersionsRegions_BIZKEY,NONCLUSTERED,true,false,RegionId,2
dbo,TemplateVersionsRegions,UQ_TemplateVersionsRegions_BIZKEY,NONCLUSTERED,true,false,ValidUntil,3
dbo,TimeZoneInfo,PK_TimeZoneInfo,CLUSTERED,true,true,Id,1
dbo,TrainingSettings,PK_TrainingSettings,CLUSTERED,true,true,Id,1
dbo,TransferJobs,PK_TransferJobs,CLUSTERED,true,true,Id,1
dbo,TransferJobsCloudStorageCopyRequests,PK_TransferJobsCloudStorageCopyRequests,CLUSTERED,true,true,Id,1
dbo,UserEnvStudents,IX_UserEnvStudents_EnvId,NONCLUSTERED,false,false,EnvId,1
dbo,UserEnvStudents,IX_UserEnvStudents_StudentId,NONCLUSTERED,false,false,StudentId,1
dbo,UserEnvStudents,PK_UserEnvStudents,CLUSTERED,true,true,Id,1
dbo,UserEnvStudents,UQ_UserEnvStudents_BIZKEY,NONCLUSTERED,true,false,UserId,1
dbo,UserEnvStudents,UQ_UserEnvStudents_BIZKEY,NONCLUSTERED,true,false,EnvId,2
dbo,UserEnvStudents,UQ_UserEnvStudents_BIZKEY,NONCLUSTERED,true,false,ValidUntil,3
dbo,UserFavorites,IX_UserFavorites_UserId,NONCLUSTERED,false,false,UserId,1
dbo,UserFavorites,PK_UserFavorites,CLUSTERED,true,true,Id,1
dbo,UserFavorites,UQ_UserFavorites_BIZKEY,NONCLUSTERED,true,false,UserId,1
dbo,UserFavorites,UQ_UserFavorites_BIZKEY,NONCLUSTERED,true,false,FavoriteItem,2
dbo,UserFeatureViews,PK_UserFeatureViews,CLUSTERED,true,true,Id,1
dbo,UserFeatureViews,UQ_UserFeatureViews_BIZKEY,NONCLUSTERED,true,false,UserId,1
dbo,UserFeatureViews,UQ_UserFeatureViews_BIZKEY,NONCLUSTERED,true,false,FeatureTypeInt,2
dbo,UserNotifications,IX_CloudFolderRequestId,NONCLUSTERED,false,false,CloudFolderRequestId,1
dbo,UserNotifications,PK_UserNotifications,CLUSTERED,true,true,Id,1
dbo,UserNotifications,UQ_UserNotifications_BIZKEY,NONCLUSTERED,true,false,UserId,1
dbo,UserNotifications,UQ_UserNotifications_BIZKEY,NONCLUSTERED,true,false,RequestTypeInt,2
dbo,UserNotifications,UQ_UserNotifications_BIZKEY,NONCLUSTERED,true,false,RequestId,3
dbo,UserOAuthAccessTokens,PK_UserOAuthAccessTokens,CLUSTERED,true,true,Id,1
dbo,Users,IX_Users_ApiId,NONCLUSTERED,true,false,ApiKey,0
dbo,Users,IX_Users_ApiId,NONCLUSTERED,true,false,ApiId,1
dbo,Users,IX_Users_ApiId_All,NONCLUSTERED,false,false,ApiId,1
dbo,Users,PK_Users,CLUSTERED,true,true,Id,1
dbo,Users,UQ_Users_BIZKEY,NONCLUSTERED,true,false,Email,1
dbo,Users_ContractFolders,PK_Users_ContractFolders,CLUSTERED,true,true,ContractId,1
dbo,Users_ContractFolders,PK_Users_ContractFolders,CLUSTERED,true,true,UserId,2
dbo,UsersProjects,IX_Id_UserId,NONCLUSTERED,false,false,Id,1
dbo,UsersProjects,IX_Id_UserId,NONCLUSTERED,false,false,UserId,2
dbo,UsersProjects,IX_Id_VendorId,NONCLUSTERED,false,false,Id,1
dbo,UsersProjects,IX_Id_VendorId,NONCLUSTERED,false,false,VendorId,2
dbo,UsersProjects,IX_ManyColumns_ForCreateEnv,NONCLUSTERED,false,false,ProjectId,1
dbo,UsersProjects,IX_ManyColumns_ForCreateEnv,NONCLUSTERED,false,false,ValidUntil,2
dbo,UsersProjects,IX_ManyColumns_ForCreateEnv,NONCLUSTERED,false,false,UserLevelInt,3
dbo,UsersProjects,IX_ManyColumns_ForCreateEnv,NONCLUSTERED,false,false,UserId,4
dbo,UsersProjects,IX_ManyColumns_ForCreateEnv,NONCLUSTERED,false,false,OwningSEId,5
dbo,UsersProjects,IX_ManyColumns_ForCreateEnv,NONCLUSTERED,false,false,EnvironmentPolicyId,6
dbo,UsersProjects,IX_ManyColumns_ForCreateEnv,NONCLUSTERED,false,false,Id,7
dbo,UsersProjects,IX_ManyColumns_ForCreateEnv,NONCLUSTERED,false,false,VendorId,8
dbo,UsersProjects,IX_ProjectId_Id_VendorId_UserId_OwningSEId,NONCLUSTERED,false,false,ProjectId,1
dbo,UsersProjects,IX_ProjectId_Id_VendorId_UserId_OwningSEId,NONCLUSTERED,false,false,Id,2
dbo,UsersProjects,IX_ProjectId_Id_VendorId_UserId_OwningSEId,NONCLUSTERED,false,false,VendorId,3
dbo,UsersProjects,IX_ProjectId_Id_VendorId_UserId_OwningSEId,NONCLUSTERED,false,false,UserId,4
dbo,UsersProjects,IX_ProjectId_Id_VendorId_UserId_OwningSEId,NONCLUSTERED,false,false,OwningSEId,5
dbo,UsersProjects,IX_TypeInt,NONCLUSTERED,false,false,TypeInt,1
dbo,UsersProjects,IX_UserId_ProjectId_ValidUntil,CLUSTERED,false,false,UserId,1
dbo,UsersProjects,IX_UserId_ProjectId_ValidUntil,CLUSTERED,false,false,ProjectId,2
dbo,UsersProjects,IX_UserId_ProjectId_ValidUntil,CLUSTERED,false,false,ValidUntil,3
dbo,UsersProjects,IX_UserId_ProjectId_ValidUntil,CLUSTERED,false,false,UserLevelInt,4
dbo,UsersProjects,IX_UserLevelInt_ValidUntil,NONCLUSTERED,false,false,Id,0
dbo,UsersProjects,IX_UserLevelInt_ValidUntil,NONCLUSTERED,false,false,EnvironmentPolicyId,0
dbo,UsersProjects,IX_UserLevelInt_ValidUntil,NONCLUSTERED,false,false,UserLevelInt,1
dbo,UsersProjects,IX_UserLevelInt_ValidUntil,NONCLUSTERED,false,false,ValidUntil,2
dbo,UsersProjects,IX_ValidUntil,NONCLUSTERED,false,false,Id,0
dbo,UsersProjects,IX_ValidUntil,NONCLUSTERED,false,false,UserLevelInt,0
dbo,UsersProjects,IX_ValidUntil,NONCLUSTERED,false,false,VendorId,0
dbo,UsersProjects,IX_ValidUntil,NONCLUSTERED,false,false,ValidUntil,1
dbo,UsersProjects,IX_ValidUntil2,NONCLUSTERED,false,false,ProjectId,0
dbo,UsersProjects,IX_ValidUntil2,NONCLUSTERED,false,false,UserLevelInt,0
dbo,UsersProjects,IX_ValidUntil2,NONCLUSTERED,false,false,VendorId,0
dbo,UsersProjects,IX_ValidUntil2,NONCLUSTERED,false,false,OwningSEId,0
dbo,UsersProjects,IX_ValidUntil2,NONCLUSTERED,false,false,EnvironmentPolicyId,0
dbo,UsersProjects,IX_ValidUntil2,NONCLUSTERED,false,false,ValidUntil,1
dbo,UsersProjects,PK_UsersProjects,NONCLUSTERED,true,true,Id,1
dbo,UsersProjectsDefaultTeams,PK_UsersProjectsDefaultTeam,CLUSTERED,true,true,Id,1
dbo,VanityNameWords,PK_VanityNameWords,CLUSTERED,true,true,Id,1
dbo,VanityNameWords,UQ_VanityNameWords_BIZKEY,NONCLUSTERED,true,false,VanityName,1
dbo,VanityNameWords,UQ_VanityNameWords_BIZKEY,NONCLUSTERED,true,false,VanityUrlTypeInt,2
dbo,ViewerCustomizations,PK_ViewerCustomizations,CLUSTERED,true,true,Id,1
dbo,ViewerPages,IX_ViewerPages_GuidedJourneyId,NONCLUSTERED,false,false,GuidedJourneyId,1
dbo,ViewerPages,IX_ViewerPages_ViewerCustomizationId,NONCLUSTERED,false,false,ViewerCustomizationId,1
dbo,ViewerPages,PK_ViewerPages,CLUSTERED,true,true,Id,1
dbo,VmImports,PK_VmImports,CLUSTERED,true,true,Id,1
dbo,VmwareApiVersions,PK__VmwareAp__3214EC073C47D340,CLUSTERED,true,true,Id,1
dbo,VVisionLearnRequests,PK_VVisionLearnRequests,CLUSTERED,true,true,Id,1
dbo,WebHookSubscriptions,IX_WebHookSubscriptions_EventTypeInt,NONCLUSTERED,false,false,EventTypeInt,1
dbo,WebHookSubscriptions,IX_WebHookSubscriptions_UserId,NONCLUSTERED,false,false,UserId,1
dbo,WebHookSubscriptions,PK_WebHookSubscriptions,CLUSTERED,true,true,Id,1
dbo,WebHookSubscriptions,UQ_WebHookSubscriptions_TargetUrl,NONCLUSTERED,true,false,TargetUrl,1
dbo,WebSessionAudits,IX_LoginTime,NONCLUSTERED,false,false,Id,0
dbo,WebSessionAudits,IX_LoginTime,NONCLUSTERED,false,false,UserId,0
dbo,WebSessionAudits,IX_LoginTime,NONCLUSTERED,false,false,SessionId,0
dbo,WebSessionAudits,IX_LoginTime,NONCLUSTERED,false,false,ClientIP_Byte1,0
dbo,WebSessionAudits,IX_LoginTime,NONCLUSTERED,false,false,ClientIP_Byte2,0
dbo,WebSessionAudits,IX_LoginTime,NONCLUSTERED,false,false,ClientIP_Byte3,0
dbo,WebSessionAudits,IX_LoginTime,NONCLUSTERED,false,false,ClientIP_Byte4,0
dbo,WebSessionAudits,IX_LoginTime,NONCLUSTERED,false,false,LoginTime,1
dbo,WebSessionAudits,IX_LoginTime_Id_UserId_LastActiveTime,NONCLUSTERED,false,false,LoginTime,1
dbo,WebSessionAudits,IX_LoginTime_Id_UserId_LastActiveTime,NONCLUSTERED,false,false,Id,2
dbo,WebSessionAudits,IX_LoginTime_Id_UserId_LastActiveTime,NONCLUSTERED,false,false,UserId,3
dbo,WebSessionAudits,IX_LoginTime_Id_UserId_LastActiveTime,NONCLUSTERED,false,false,LastActiveTime,4
dbo,WebSessionAudits,IX_ProviderName,NONCLUSTERED,false,false,Id,0
dbo,WebSessionAudits,IX_ProviderName,NONCLUSTERED,false,false,UserId,0
dbo,WebSessionAudits,IX_ProviderName,NONCLUSTERED,false,false,LastActiveTime,0
dbo,WebSessionAudits,IX_ProviderName,NONCLUSTERED,false,false,ProviderName,1
dbo,WebSessionAudits,IX_UserId,NONCLUSTERED,false,false,Id,0
dbo,WebSessionAudits,IX_UserId,NONCLUSTERED,false,false,LoginTime,0
dbo,WebSessionAudits,IX_UserId,NONCLUSTERED,false,false,UserId,1
dbo,WebSessionAudits,IX_UserId_Id,NONCLUSTERED,false,false,UserId,1
dbo,WebSessionAudits,IX_UserId_Id,NONCLUSTERED,false,false,Id,2
dbo,WebSessionAudits,PK_WebSessionAudits,NONCLUSTERED,true,true,Id,1
dbo,WorkerCommands,IX_WorkerCommands_CommandTypeInt,NONCLUSTERED,false,false,CommandTypeInt,1
dbo,WorkerCommands,IX_WorkerCommands_ErvinId,NONCLUSTERED,false,false,ErvinId,1
dbo,WorkerCommands,IX_WorkerCommands_LifecycleStatusInt,NONCLUSTERED,false,false,LifecycleStatusInt,1
dbo,WorkerCommands,PK_WorkerCommands,CLUSTERED,true,true,Id,1
dbo,WorkerCommands,UQ_WorkerCommands_CreateTime,NONCLUSTERED,false,false,CreateTime,1
dbo,WorkerCommands,UQ_WorkerCommands_DependsOnId,NONCLUSTERED,false,false,DependsOnId,1
dbo,WorkerCommands,UQ_WorkerCommands_DependsOnTransactionId,NONCLUSTERED,false,false,DependsOnTransactionId,1
dbo,WorkerCommands,UQ_WorkerCommands_TransactionId,NONCLUSTERED,false,false,TransactionId,1
